Z,density,A,n_atom,thickness_cm,N_layers,E0_MeV,N_particles,mean_final_energy_MeV,std_final_energy_MeV,mean_angle_deg,std_angle_deg,backscatter_prob,energy_loss_MeV,thickness_A,folder
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1954,2.613,6.602854e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed1
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1952,2.6095,6.543412e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed10
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1964,2.6137,6.579283e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed2
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1957,2.6136,6.623187e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed3
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1963,2.6149,6.652334e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed4
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1985,2.616,6.643375e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed5
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1961,2.6128,6.639938e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed6
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1959,2.6108,6.620908e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed7
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.197,2.6135,6.608476e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed8
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1958,2.6116,6.608594e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E3.30MeV_seed9
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1949,2.6137,6.588401e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed1
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1957,2.6096,6.548247e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed10
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1968,2.614,6.591194e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed2
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1965,2.6136,6.620695e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed3
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.196,2.6121,6.623391e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed4
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3568,0.0167,1.1979,2.6168,6.643767e-05,0.8432000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed5
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1969,2.6144,6.672413e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed6
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1972,2.6132,6.639876e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed7
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1961,2.6115,6.601438e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed8
13,2.7,26.98,6.03e+22,0.0003,200,2.2,1000000,1.3567,0.0167,1.1951,2.6118,6.573236e-05,0.8433000000000002,29999.999999999996,Result_Z13_T3.00e-4_N1000000_E4.00MeV_seed9
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1482,0.8597,5.834756e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed1
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1481,0.8634,5.823765e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed10
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1485,0.8608,5.937751e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed2
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1482,0.8613,5.934266e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed3
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1485,0.8642,6.012176e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed4
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8641,6.000555e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed5
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8643,5.992056e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed6
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8646,5.917146e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed7
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8634,5.848322e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed8
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1481,0.8631,5.819267e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E1.54MeV_seed9
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8607,5.8331e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed1
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1481,0.8634,5.92088e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed10
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1489,0.8612,5.889078e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed2
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8615,5.906961e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed3
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8636,5.917062e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed4
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1486,0.8644,5.997043e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed5
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8644,6.030837e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed6
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1486,0.8646,5.867039e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed7
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8636,5.889789e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed8
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1481,0.8626,5.854105e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.20MeV_seed9
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8609,5.866225e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed1
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.148,0.8629,5.867909e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed10
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.149,0.8611,5.879309e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed2
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8618,5.920436e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed3
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8637,5.944596e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed4
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8637,5.96993e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed5
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8641,5.98159e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed6
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1485,0.8645,5.898353e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed7
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8638,5.81541e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed8
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1479,0.8624,5.872376e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E2.72MeV_seed9
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8604,5.852371e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed1
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1476,0.8629,5.869034e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed10
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1487,0.8607,5.922231e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed2
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.862,5.934642e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed3
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1482,0.8631,5.986002e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed4
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8639,5.989148e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed5
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1485,0.8646,5.998248e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed6
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8642,5.922906e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed7
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8635,5.827254e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed8
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.148,0.8627,5.855832e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E3.30MeV_seed9
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8607,5.837566e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed1
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1481,0.8634,5.860033e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed10
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1486,0.861,5.948895e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed2
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.861,5.85838e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed3
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1485,0.864,5.929566e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed4
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1486,0.8646,5.987454e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed5
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8645,6.003665e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed6
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1484,0.8641,5.918583e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed7
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.1483,0.8634,5.850683e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed8
13,2.7,26.98,6.03e+22,4e-05,100,2.2,1000000,2.0938,0.0056,0.148,0.8629,5.88135e-06,0.1062000000000003,4000.0000000000005,Result_Z13_T4.00e-5_N1000000_E4.00MeV_seed9
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3821,4.1752,0.0001995271,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed1
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3776,4.171,0.0001987608,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed10
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.3826,4.1793,0.0001996205,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed2
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3839,4.1794,0.0001997453,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed3
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3851,4.1803,0.0001993584,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed4
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3857,4.1804,0.0002000065,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed5
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3827,4.1791,0.0001998815,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed6
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.384,4.1794,0.0001997774,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed7
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3847,4.1784,0.0001989965,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed8
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3819,4.1772,0.0001993453,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E1.54MeV_seed9
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3812,4.1751,0.0001993057,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed1
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3789,4.1731,0.0001984296,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed10
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.3827,4.179,0.0001994445,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed2
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0223,2.3837,4.1798,0.0001993527,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed3
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3847,4.1819,0.0001992891,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed4
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3853,4.1809,0.0001999614,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed5
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3829,4.1795,0.000199823,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed6
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3837,4.1786,0.0001999142,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed7
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3849,4.1775,0.0001989402,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed8
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3818,4.1769,0.0001993496,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.20MeV_seed9
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.3811,4.1742,0.0001989697,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed1
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3785,4.1734,0.0001986735,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed10
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.3826,4.1789,0.0001997402,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed2
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3837,4.1785,0.0001991441,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed3
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3845,4.1818,0.0001995873,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed4
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.385,4.1789,0.0001993993,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed5
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3833,4.1797,0.0001996775,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed6
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3837,4.1799,0.0001998135,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed7
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3842,4.1773,0.0001990419,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed8
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3822,4.177,0.0001991251,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E2.72MeV_seed9
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.382,4.1762,0.0001994941,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed1
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3788,4.1736,0.000198517,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed10
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3826,4.1782,0.0001995137,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed2
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0223,2.3838,4.1792,0.0001993707,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed3
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3847,4.1812,0.0001996524,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed4
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3856,4.1809,0.0001997994,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed5
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3828,4.1796,0.0001997051,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed6
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3838,4.1801,0.0001999126,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed7
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3851,4.1782,0.0001988892,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed8
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3807,4.1754,0.0001990398,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E3.30MeV_seed9
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3817,4.1753,0.00019919,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed1
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3791,4.1739,0.0001985672,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed10
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.7261,0.0222,2.3832,4.1786,0.0001992433,1.4739000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed2
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3833,4.1786,0.0001990769,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed3
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3843,4.1818,0.0001994213,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed4
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3857,4.1811,0.0001997069,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed5
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0223,2.3836,4.1786,0.0001993561,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed6
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.384,4.1796,0.0001997239,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed7
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3852,4.1785,0.0001987854,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed8
13,2.7,26.98,6.03e+22,0.0005,1000,2.2,1000000,0.726,0.0222,2.3826,4.1784,0.0001993468,1.4740000000000002,50000.0,Result_Z13_T5.00e-4_N1000000_E4.00MeV_seed9
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9858,0.0082,0.2981,1.2275,1.209343e-05,0.21420000000000017,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed1
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.2956,1.2287,1.220636e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed10
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9858,0.0082,0.2982,1.2258,1.21158e-05,0.21420000000000017,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed2
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.2975,1.2265,1.218663e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed3
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.2976,1.2289,1.22082e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed4
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9858,0.0082,0.2976,1.2284,1.217454e-05,0.21420000000000017,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed5
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.297,1.2289,1.225483e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed6
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.2969,1.2284,1.216913e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed7
13,2.7,26.98,6.03e+22,8e-05,100,2.2,1000000,1.9859,0.0082,0.2965,1.2277,1.208316e-05,0.21410000000000018,8000.000000000001,Result_Z13_T8.00e-5_N1000000_E1.54MeV_seed8
