particle_id,final_energy_MeV,scattering_angle_deg,backscattered,dir_x,dir_y,dir_z,total_areal_density
9156,5.1385,1.35,0,0.999723,-0.023514,-0.000919,1.32e+019
9157,5.1453,1.01,0,0.999844,-0.017061,-0.004607,1.32e+019
9158,5.1422,10.76,0,0.982415,0.002847,0.186690,1.32e+019
9159,5.1471,3.70,0,0.997912,0.061559,-0.019533,1.32e+019
9160,5.1007,2.80,0,0.998804,0.030455,0.038260,1.32e+019
9161,5.1342,3.35,0,0.998293,-0.058259,0.004154,1.32e+019
9162,5.1752,5.40,0,0.995566,-0.073232,-0.059046,1.32e+019
9163,5.1161,10.28,0,0.983935,-0.031878,0.175655,1.32e+019
9164,5.1341,4.38,0,0.997076,0.027189,-0.071411,1.32e+019
9165,5.1034,0.33,0,0.999984,0.001539,-0.005533,1.32e+019
9166,5.1069,3.26,0,0.998378,0.000135,-0.056941,1.32e+019
9167,5.1771,3.49,0,0.998145,-0.055222,-0.025619,1.32e+019
9168,5.1508,4.57,0,0.996816,0.052419,-0.060077,1.32e+019
9169,5.1751,2.24,0,0.999239,0.037422,-0.010987,1.32e+019
9170,5.1354,5.07,0,0.996092,0.079148,0.039191,1.32e+019
9171,5.1404,17.74,0,0.952465,-0.208726,0.221909,1.32e+019
9172,5.1539,5.25,0,0.995812,-0.077748,-0.048096,1.32e+019
9173,5.1690,6.05,0,0.994434,-0.042764,-0.096298,1.32e+019
9174,5.1300,4.65,0,0.996709,0.036775,-0.072241,1.32e+019
9175,5.1190,5.50,0,0.995403,-0.076676,-0.057382,1.32e+019
9176,5.1253,7.23,0,0.992043,-0.097252,0.079955,1.32e+019
9177,5.1149,8.34,0,0.989420,0.037554,-0.140134,1.32e+019
9178,5.1323,2.45,0,0.999088,0.042598,-0.003072,1.32e+019
9179,5.1461,17.69,0,0.952719,0.293188,-0.079790,1.32e+019
9180,5.1202,3.99,0,0.997570,0.048058,0.050437,1.32e+019
9181,5.1276,1.79,0,0.999513,0.027626,0.014485,1.32e+019
9182,5.1259,1.08,0,0.999821,-0.007918,-0.017189,1.32e+019
9183,5.1424,1.47,0,0.999669,0.013402,-0.021969,1.32e+019
9184,5.0999,4.07,0,0.997474,0.033021,0.062894,1.32e+019
9185,5.1607,2.58,0,0.998983,0.043135,-0.013160,1.32e+019
9186,5.1416,3.23,0,0.998411,0.000919,0.056339,1.32e+019
9187,5.1388,1.42,0,0.999691,-0.024839,0.000653,1.32e+019
9188,5.1074,3.96,0,0.997618,0.059859,0.034268,1.32e+019
9189,5.1619,9.65,0,0.985848,0.121758,-0.115231,1.32e+019
9190,5.1277,6.23,0,0.994090,-0.072458,0.080840,1.32e+019
9191,5.1415,4.56,0,0.996828,-0.064422,-0.046732,1.32e+019
9192,5.1149,2.37,0,0.999147,0.010713,0.039889,1.32e+019
9193,5.1658,3.75,0,0.997860,-0.057421,0.031278,1.32e+019
9194,5.1684,5.30,0,0.995718,0.018415,-0.090595,1.32e+019
9195,5.1407,5.09,0,0.996052,-0.084499,-0.027194,1.32e+019
9196,5.1389,7.91,0,0.990497,0.004357,0.137464,1.32e+019
9197,5.1442,3.77,0,0.997839,0.008391,0.065170,1.32e+019
9198,5.1079,5.72,0,0.995024,0.073995,0.066725,1.32e+019
9199,5.1174,10.02,0,0.984759,0.141521,-0.101101,1.32e+019
9200,5.1215,4.20,0,0.997321,0.073084,-0.003168,1.32e+019
9201,5.1123,5.37,0,0.995615,0.063112,0.069051,1.32e+019
9202,5.0913,1.49,0,0.999664,-0.018761,0.017905,1.32e+019
9203,5.1774,6.37,0,0.993820,-0.108302,-0.024357,1.32e+019
9204,5.1542,1.55,0,0.999635,-0.026987,-0.001331,1.32e+019
9205,5.1447,5.92,0,0.994662,0.044306,-0.093186,1.32e+019
9206,5.1133,7.24,0,0.992018,0.101664,0.074591,1.32e+019
9207,5.1219,0.66,0,0.999934,-0.009572,0.006401,1.32e+019
9208,5.1054,8.30,0,0.989538,0.115363,-0.086637,1.32e+019
9209,5.1627,4.15,0,0.997379,0.069019,-0.021718,1.32e+019
9210,5.1642,4.07,0,0.997481,0.060438,0.037142,1.32e+019
9211,5.1421,2.84,0,0.998770,-0.003906,0.049437,1.32e+019
9212,5.1232,2.15,0,0.999299,0.029140,0.023514,1.32e+019
9213,5.1135,3.42,0,0.998224,-0.058836,-0.009383,1.32e+019
9214,5.1289,2.02,0,0.999380,0.033740,0.010024,1.32e+019
9215,5.1602,5.46,0,0.995462,0.093270,-0.018862,1.32e+019
9216,5.1109,5.97,0,0.994582,-0.044472,0.093962,1.32e+019
9217,5.1655,4.31,0,0.997174,0.075125,0.000284,1.32e+019
9218,5.1850,3.49,0,0.998148,-0.020577,-0.057245,1.32e+019
9219,5.1098,13.08,0,0.974052,-0.115537,0.194611,1.32e+019
9220,5.1071,1.43,0,0.999689,0.010689,0.022534,1.32e+019
9221,5.1802,6.20,0,0.994151,0.084941,0.066703,1.32e+019
9222,5.1837,9.29,0,0.986894,0.161090,0.009485,1.32e+019
9223,5.1044,5.71,0,0.995038,0.099482,-0.001868,1.32e+019
9224,5.0884,2.90,0,0.998723,-0.025864,0.043389,1.32e+019
9225,5.1287,4.46,0,0.996971,0.077056,0.010500,1.32e+019
9226,5.1139,3.09,0,0.998547,0.051506,0.015821,1.32e+019
9227,5.1185,4.32,0,0.997159,-0.060815,-0.044452,1.32e+019
9228,5.1380,4.33,0,0.997148,-0.073319,0.017910,1.32e+019
9229,5.1362,3.89,0,0.997696,0.053333,0.041931,1.32e+019
9230,5.1155,1.73,0,0.999545,-0.023362,0.019098,1.32e+019
9231,5.1148,1.52,0,0.999647,-0.010722,0.024304,1.32e+019
9232,5.1424,10.64,0,0.982818,-0.172540,0.065558,1.32e+019
9233,5.1603,12.38,0,0.976746,-0.124021,0.174888,1.32e+019
9234,5.1864,3.08,0,0.998555,-0.047325,0.025446,1.32e+019
9235,5.1667,3.43,0,0.998211,0.004314,0.059631,1.32e+019
9236,5.0822,2.75,0,0.998852,-0.032723,-0.034977,1.32e+019
9237,5.1571,2.21,0,0.999253,0.015871,-0.035225,1.32e+019
9238,5.1466,4.01,0,0.997553,0.044383,0.054028,1.32e+019
9239,5.1136,6.38,0,0.993803,0.004465,-0.111066,1.32e+019
9240,5.0775,5.76,0,0.994955,0.056912,0.082621,1.32e+019
9241,5.1565,2.02,0,0.999377,0.035257,-0.001642,1.32e+019
9242,5.1068,2.03,0,0.999375,0.034419,0.008086,1.32e+019
9243,5.1443,3.67,0,0.997948,0.063578,-0.007580,1.32e+019
9244,5.1900,1.94,0,0.999425,0.006148,-0.033341,1.32e+019
9245,5.1757,4.81,0,0.996480,-0.012820,0.082849,1.32e+019
9246,5.1315,5.54,0,0.995335,0.057089,0.077779,1.32e+019
9247,5.1466,3.07,0,0.998567,0.047976,-0.023715,1.32e+019
9248,5.1629,4.90,0,0.996340,0.005557,0.085298,1.32e+019
9249,5.1378,1.69,0,0.999563,0.017663,0.023704,1.32e+019
9250,5.1424,7.32,0,0.991856,0.085808,-0.094125,1.32e+019
9251,5.1008,3.52,0,0.998113,0.000958,0.061390,1.32e+019
9252,5.1410,2.01,0,0.999383,0.022299,-0.027151,1.32e+019
9253,5.1381,4.80,0,0.996492,0.024422,-0.080047,1.32e+019
9254,5.1219,2.04,0,0.999368,-0.033614,0.011588,1.32e+019
9255,5.1327,5.69,0,0.995081,0.033243,-0.093322,1.32e+019
9256,5.1310,7.27,0,0.991955,0.047805,0.117216,1.32e+019
9257,5.1371,0.79,0,0.999904,-0.013353,0.003681,1.32e+019
9258,5.1104,2.59,0,0.998976,0.004236,0.045043,1.32e+019
9259,5.1592,5.92,0,0.994673,0.035547,-0.096757,1.32e+019
9260,5.1403,1.07,0,0.999825,0.016104,-0.009497,1.32e+019
9261,5.1342,7.86,0,0.990596,-0.047832,0.128183,1.32e+019
9262,5.1448,1.47,0,0.999671,-0.004880,0.025179,1.32e+019
9263,5.1339,4.61,0,0.996761,0.050157,-0.062869,1.32e+019
9264,5.1391,4.95,0,0.996272,0.070105,0.050281,1.32e+019
9265,5.1331,2.80,0,0.998809,0.048750,0.002058,1.32e+019
9266,5.1623,1.26,0,0.999760,0.021108,0.005918,1.32e+019
9267,5.1701,1.55,0,0.999636,-0.021533,0.016275,1.32e+019
9268,5.1114,1.91,0,0.999443,-0.027876,-0.018340,1.32e+019
9269,5.1351,5.55,0,0.995316,0.085191,0.045704,1.32e+019
9270,5.1345,4.81,0,0.996478,0.032917,0.077124,1.32e+019
9271,5.1411,8.09,0,0.990044,-0.051355,-0.131056,1.32e+019
9272,5.1632,8.87,0,0.988043,0.085047,0.128601,1.32e+019
9273,5.1169,9.46,0,0.986398,-0.066563,-0.150293,1.32e+019
9274,5.1641,3.21,0,0.998428,0.003416,0.055943,1.32e+019
9275,5.1220,6.79,0,0.992977,-0.019064,0.116758,1.32e+019
9276,5.1314,3.16,0,0.998475,0.045004,0.031983,1.32e+019
9277,5.1280,1.03,0,0.999839,0.017131,-0.005296,1.32e+019
9278,5.1424,4.26,0,0.997232,0.071087,-0.021777,1.32e+019
9279,5.1391,8.17,0,0.989854,0.141848,-0.008231,1.32e+019
9280,5.1457,1.03,0,0.999840,0.006901,0.016512,1.32e+019
9281,5.1488,2.27,0,0.999215,-0.030716,0.025031,1.32e+019
9282,5.1360,6.88,0,0.992797,-0.018729,0.118334,1.32e+019
9283,5.1359,2.32,0,0.999183,0.019663,0.035322,1.32e+019
9284,5.1315,5.71,0,0.995045,-0.095252,0.028512,1.32e+019
9285,5.1064,8.63,0,0.988674,-0.136299,-0.062813,1.32e+019
9286,5.1160,4.87,0,0.996392,-0.035926,0.076894,1.32e+019
9287,5.1222,3.42,0,0.998219,0.051054,-0.030859,1.32e+019
9288,5.1347,6.16,0,0.994224,-0.082759,-0.068336,1.32e+019
9289,5.1131,3.59,0,0.998037,0.055247,0.029501,1.32e+019
9290,5.1592,2.13,0,0.999307,-0.037123,0.002661,1.32e+019
9291,5.1843,3.73,0,0.997885,0.029614,-0.057869,1.32e+019
9292,5.1443,2.63,0,0.998951,-0.028523,0.035833,1.32e+019
9293,5.1484,6.24,0,0.994073,-0.061770,0.089465,1.32e+019
9294,5.1380,2.19,0,0.999266,-0.000220,-0.038297,1.32e+019
9295,5.1399,4.56,0,0.996837,-0.011229,0.078682,1.32e+019
9296,5.1238,2.63,0,0.998946,-0.031346,-0.033517,1.32e+019
9297,5.1492,6.99,0,0.992577,-0.120539,0.016181,1.32e+019
9298,5.1539,6.34,0,0.993883,0.043279,0.101608,1.32e+019
9299,5.1633,2.88,0,0.998734,-0.050311,0.000063,1.32e+019
9300,5.1591,7.60,0,0.991223,0.018099,0.130956,1.32e+019
9301,5.1187,3.53,0,0.998099,-0.038345,-0.048254,1.32e+019
9302,5.1300,3.99,0,0.997575,0.042092,-0.055432,1.32e+019
9303,5.1880,6.41,0,0.993752,-0.106302,-0.034010,1.32e+019
9304,5.1172,4.94,0,0.996281,0.058690,0.063087,1.32e+019
9305,5.1880,7.00,0,0.992543,0.028129,0.118607,1.32e+019
9306,5.1000,4.87,0,0.996395,0.055718,-0.063968,1.32e+019
9307,5.0896,3.02,0,0.998613,-0.045168,0.027071,1.32e+019
9308,5.1500,2.26,0,0.999224,0.033541,0.020637,1.32e+019
9309,5.1003,3.30,0,0.998343,-0.027906,-0.050332,1.32e+019
9310,5.1646,1.31,0,0.999740,0.015968,-0.016276,1.32e+019
9311,5.1348,5.94,0,0.994637,0.074131,0.072128,1.32e+019
9312,5.1452,3.12,0,0.998513,-0.044916,-0.030888,1.32e+019
9313,5.1123,6.48,0,0.993603,-0.098718,0.054838,1.32e+019
9314,5.1315,2.23,0,0.999244,0.030724,-0.023840,1.32e+019
9315,5.1103,1.37,0,0.999713,-0.011421,-0.021039,1.32e+019
9316,5.1529,3.47,0,0.998168,0.034164,0.049930,1.32e+019
9317,5.1267,3.65,0,0.997971,0.054254,0.033325,1.32e+019
9318,5.1015,4.54,0,0.996867,0.024405,0.075242,1.32e+019
9319,5.1235,1.70,0,0.999561,0.004208,-0.029319,1.32e+019
9320,5.1739,0.54,0,0.999955,-0.006241,-0.007159,1.32e+019
9321,5.1238,0.92,0,0.999870,0.015920,-0.002501,1.32e+019
9322,5.1497,1.68,0,0.999569,-0.023501,0.017614,1.32e+019
9323,5.1377,5.15,0,0.995969,-0.075871,0.047841,1.32e+019
9324,5.1555,3.57,0,0.998054,-0.036518,0.050539,1.32e+019
9325,5.1205,2.36,0,0.999150,-0.021633,-0.035100,1.32e+019
9326,5.1354,5.84,0,0.994812,-0.036322,-0.095027,1.32e+019
9327,5.1253,4.13,0,0.997403,0.066379,0.027945,1.32e+019
9328,5.1745,11.26,0,0.980756,-0.062236,-0.185050,1.32e+019
9329,5.1563,1.67,0,0.999577,0.022819,-0.018056,1.32e+019
9330,5.1460,5.96,0,0.994601,0.042593,0.094625,1.32e+019
9331,5.1297,3.54,0,0.998093,-0.025958,0.056005,1.32e+019
9332,5.1591,3.38,0,0.998256,-0.037458,-0.045630,1.32e+019
9333,5.1417,3.16,0,0.998482,-0.001749,-0.055058,1.32e+019
9334,5.1304,2.92,0,0.998705,-0.001555,-0.050851,1.32e+019
9335,5.1077,0.49,0,0.999963,-0.003271,-0.007895,1.32e+019
9336,5.1764,3.26,0,0.998378,-0.051199,-0.024891,1.32e+019
9337,5.1715,3.14,0,0.998503,-0.050238,0.021646,1.32e+019
9338,5.1288,3.40,0,0.998237,-0.028240,0.052202,1.32e+019
9339,5.1456,6.60,0,0.993379,-0.112554,0.023013,1.32e+019
9340,5.1014,3.01,0,0.998618,0.022039,-0.047712,1.32e+019
9341,5.1442,4.56,0,0.996830,-0.075901,0.023848,1.32e+019
9342,5.1256,5.22,0,0.995846,0.055241,0.072388,1.32e+019
9343,5.1417,0.97,0,0.999857,-0.012839,0.011010,1.32e+019
9344,5.0954,4.58,0,0.996805,-0.013014,0.078812,1.32e+019
9345,5.1153,4.62,0,0.996752,0.013143,-0.079452,1.32e+019
9346,5.1368,2.49,0,0.999053,-0.012301,0.041731,1.32e+019
9347,5.1422,0.25,0,0.999990,0.004419,0.000249,1.32e+019
9348,5.1589,2.29,0,0.999199,-0.002559,0.039935,1.32e+019
9349,5.1468,3.97,0,0.997605,-0.028844,-0.062871,1.32e+019
9350,5.1585,2.70,0,0.998894,0.007057,0.046492,1.32e+019
9351,5.1111,5.11,0,0.996021,0.042543,-0.078313,1.32e+019
9352,5.1236,7.59,0,0.991246,0.114841,-0.065133,1.32e+019
9353,5.1344,1.83,0,0.999490,0.031480,-0.005406,1.32e+019
9354,5.1466,6.06,0,0.994420,-0.049205,-0.093314,1.32e+019
9355,5.1439,7.85,0,0.990626,0.066699,-0.119214,1.32e+019
9356,5.1285,4.47,0,0.996961,-0.060456,-0.049129,1.32e+019
9357,5.1749,4.50,0,0.996912,0.058929,-0.051902,1.32e+019
9358,5.1576,6.35,0,0.993873,-0.018667,0.108938,1.32e+019
9359,5.1197,3.68,0,0.997939,-0.059009,-0.025195,1.32e+019
9360,5.1072,8.08,0,0.990083,-0.008643,0.140215,1.32e+019
9361,5.1398,1.03,0,0.999840,0.007958,0.016051,1.32e+019
9362,5.1263,1.64,0,0.999590,0.003892,-0.028380,1.32e+019
9363,5.1388,2.21,0,0.999255,-0.036135,0.013563,1.32e+019
9364,5.1058,2.63,0,0.998947,-0.032750,0.032117,1.32e+019
9365,5.0986,3.07,0,0.998563,0.036585,0.039149,1.32e+019
9366,5.1096,4.75,0,0.996569,0.075534,0.033848,1.32e+019
9367,5.1234,3.75,0,0.997854,-0.024477,-0.060731,1.32e+019
9368,5.1151,1.75,0,0.999533,-0.012421,-0.027926,1.32e+019
9369,5.1424,0.30,0,0.999986,-0.004475,-0.002746,1.32e+019
9370,5.1347,1.19,0,0.999785,-0.010642,0.017822,1.32e+019
9371,5.1287,0.21,0,0.999993,0.003640,-0.000344,1.32e+019
9372,5.1016,1.45,0,0.999678,-0.008045,-0.024083,1.32e+019
9373,5.1568,0.97,0,0.999855,0.004434,0.016413,1.32e+019
9374,5.1394,5.80,0,0.994887,-0.040673,0.092440,1.32e+019
9375,5.1453,4.39,0,0.997071,0.026156,0.071871,1.32e+019
9376,5.1240,2.78,0,0.998827,-0.037612,0.030496,1.32e+019
9377,5.1113,3.20,0,0.998439,0.042888,0.035769,1.32e+019
9378,5.1666,6.53,0,0.993520,0.068591,-0.090628,1.32e+019
9379,5.1698,11.21,0,0.980932,-0.145755,0.128561,1.32e+019
9380,5.1068,3.64,0,0.997983,-0.030428,0.055706,1.32e+019
9381,5.1428,6.23,0,0.994101,-0.082125,-0.070850,1.32e+019
9382,5.1318,3.47,0,0.998170,-0.030559,-0.052183,1.32e+019
9383,5.1058,12.67,0,0.975646,-0.082065,0.203420,1.32e+019
9384,5.1654,2.51,0,0.999042,-0.037487,-0.022567,1.32e+019
9385,5.1004,6.34,0,0.993886,0.110354,-0.003649,1.32e+019
9386,5.1653,4.93,0,0.996301,0.085737,0.005743,1.32e+019
9387,5.1501,4.20,0,0.997312,0.017100,-0.071250,1.32e+019
9388,5.0862,6.62,0,0.993341,0.019015,0.113635,1.32e+019
9389,5.0941,5.80,0,0.994880,0.066575,-0.076030,1.32e+019
9390,5.1531,4.40,0,0.997051,0.076744,-0.000042,1.32e+019
9391,5.1724,3.93,0,0.997646,-0.021986,0.064958,1.32e+019
9392,5.1279,5.26,0,0.995795,0.090306,-0.015419,1.32e+019
9393,5.1513,5.34,0,0.995668,0.001896,0.092960,1.32e+019
9394,5.1682,3.43,0,0.998207,-0.051880,0.029846,1.32e+019
9395,5.1177,3.72,0,0.997893,-0.031493,0.056729,1.32e+019
9396,5.1645,2.80,0,0.998804,0.045000,-0.019101,1.32e+019
9397,5.1447,0.20,0,0.999994,-0.001513,0.003086,1.32e+019
9398,5.1183,5.67,0,0.995111,0.022743,0.096110,1.32e+019
9399,5.1639,3.13,0,0.998509,0.053976,-0.008108,1.32e+019
9400,5.1392,4.56,0,0.996835,-0.068158,-0.040926,1.32e+019
9401,5.1614,4.89,0,0.996359,0.045897,0.071846,1.32e+019
9402,5.1424,7.15,0,0.992229,-0.113898,-0.050087,1.32e+019
9403,5.1503,2.49,0,0.999058,0.029647,-0.031683,1.32e+019
9404,5.1224,7.23,0,0.992052,0.018322,-0.124484,1.32e+019
9405,5.1440,4.19,0,0.997325,-0.025773,-0.068407,1.32e+019
9406,5.1352,3.12,0,0.998521,0.003604,-0.054242,1.32e+019
9407,5.1366,1.42,0,0.999691,-0.023629,-0.007751,1.32e+019
9408,5.1728,3.46,0,0.998176,-0.031054,-0.051763,1.32e+019
9409,5.1197,2.24,0,0.999233,0.008834,-0.038157,1.32e+019
9410,5.1517,0.96,0,0.999859,-0.014876,-0.007836,1.32e+019
9411,5.1426,2.69,0,0.998900,-0.045951,0.009393,1.32e+019
9412,5.1086,1.46,0,0.999677,0.021215,-0.013964,1.32e+019
9413,5.1025,3.20,0,0.998441,0.049853,-0.025115,1.32e+019
9414,5.1482,4.01,0,0.997557,0.067255,-0.018891,1.32e+019
9415,5.1358,5.46,0,0.995460,-0.038326,-0.087124,1.32e+019
9416,5.1770,1.75,0,0.999531,-0.030412,-0.003539,1.32e+019
9417,5.1795,4.33,0,0.997145,-0.000933,0.075499,1.32e+019
9418,5.1494,11.41,0,0.980230,0.192098,0.047407,1.32e+019
9419,5.1274,5.12,0,0.996015,-0.025947,-0.085325,1.32e+019
9420,5.1021,7.13,0,0.992265,-0.023451,-0.121903,1.32e+019
9421,5.1238,3.86,0,0.997730,0.057889,0.034414,1.32e+019
9422,5.1398,3.40,0,0.998244,0.057999,-0.012083,1.32e+019
9423,5.1459,5.86,0,0.994772,-0.016230,-0.100827,1.32e+019
9424,5.1377,0.88,0,0.999882,-0.008469,0.012844,1.32e+019
9425,5.1546,7.06,0,0.992411,-0.011176,-0.122458,1.32e+019
9426,5.1489,1.66,0,0.999580,-0.012664,0.026078,1.32e+019
9427,5.1252,2.44,0,0.999096,0.000624,0.042503,1.32e+019
9428,5.1369,4.99,0,0.996211,0.086752,0.006125,1.32e+019
9429,5.1513,5.85,0,0.994783,-0.090612,-0.046856,1.32e+019
9430,5.1090,7.56,0,0.991310,-0.060308,0.116910,1.32e+019
9431,5.1743,5.05,0,0.996118,-0.067138,0.056938,1.32e+019
9432,5.1014,1.86,0,0.999475,-0.009484,-0.030986,1.32e+019
9433,5.1680,2.22,0,0.999252,-0.034530,-0.017436,1.32e+019
9434,5.1459,0.75,0,0.999914,0.001335,0.013024,1.32e+019
9435,5.1241,2.36,0,0.999155,-0.002537,0.041034,1.32e+019
9436,5.1382,2.46,0,0.999080,0.018308,-0.038778,1.32e+019
9437,5.1135,4.99,0,0.996217,0.033788,0.080057,1.32e+019
9438,5.1381,1.36,0,0.999717,-0.000296,0.023766,1.32e+019
9439,5.1381,3.11,0,0.998529,0.022627,-0.049266,1.32e+019
9440,5.1666,5.03,0,0.996143,0.061660,-0.062435,1.32e+019
9441,5.1359,4.76,0,0.996551,-0.082314,-0.010520,1.32e+019
9442,5.1507,8.18,0,0.989827,0.037083,0.137357,1.32e+019
9443,5.1242,6.21,0,0.994126,0.107800,-0.009666,1.32e+019
9444,5.1949,4.86,0,0.996410,0.084525,0.004747,1.32e+019
9445,5.1500,4.48,0,0.996947,-0.078034,-0.002647,1.32e+019
9446,5.1620,5.65,0,0.995150,-0.087930,0.044108,1.32e+019
9447,5.1520,4.23,0,0.997277,-0.062559,0.039058,1.32e+019
9448,5.1578,0.37,0,0.999979,0.003363,0.005614,1.32e+019
9449,5.1552,4.83,0,0.996444,-0.068338,-0.049284,1.32e+019
9450,5.1094,15.12,0,0.965370,0.252593,0.065248,1.32e+019
9451,5.1343,0.42,0,0.999974,-0.004018,0.006042,1.32e+019
9452,5.1559,4.14,0,0.997390,0.059996,0.040173,1.32e+019
9453,5.1445,14.39,0,0.968612,0.238507,0.070038,1.32e+019
9454,5.1350,6.72,0,0.993127,-0.103931,0.053825,1.32e+019
9455,5.1495,5.92,0,0.994666,0.099260,0.028050,1.32e+019
9456,5.0726,0.95,0,0.999861,0.009478,-0.013695,1.32e+019
9457,5.1637,2.34,0,0.999163,-0.040545,-0.005436,1.32e+019
9458,5.0846,13.00,0,0.974387,0.002426,-0.224865,1.32e+019
9459,5.1557,1.66,0,0.999580,0.004720,-0.028602,1.32e+019
9460,5.1248,1.64,0,0.999588,0.003864,-0.028432,1.32e+019
9461,5.1250,7.92,0,0.990451,-0.127361,-0.052792,1.32e+019
9462,5.1531,3.46,0,0.998181,0.016919,0.057871,1.32e+019
9463,5.1555,12.60,0,0.975935,-0.147938,-0.160201,1.32e+019
9464,5.1279,1.32,0,0.999734,0.022920,0.002540,1.32e+019
9465,5.1401,6.94,0,0.992663,0.001405,0.120907,1.32e+019
9466,5.1271,5.86,0,0.994775,0.069896,0.074410,1.32e+019
9467,5.1335,3.23,0,0.998413,0.004638,-0.056131,1.32e+019
9468,5.1325,0.74,0,0.999918,0.002372,0.012616,1.32e+019
9469,5.1335,10.33,0,0.983791,0.178502,-0.017084,1.32e+019
9470,5.1189,11.58,0,0.979630,0.189902,-0.065287,1.32e+019
9471,5.1563,7.14,0,0.992235,-0.001885,0.124365,1.32e+019
9472,5.1785,8.38,0,0.989315,0.010971,0.145383,1.32e+019
9473,5.1591,3.72,0,0.997892,0.064868,0.002119,1.32e+019
9474,5.1133,7.12,0,0.992299,0.102327,-0.069797,1.32e+019
9475,5.1414,6.05,0,0.994439,-0.100463,-0.031595,1.32e+019
9476,5.1759,1.72,0,0.999551,-0.000545,-0.029964,1.32e+019
9477,5.0917,8.27,0,0.989604,0.106210,0.096967,1.32e+019
9478,5.1431,5.11,0,0.996028,-0.027566,-0.084670,1.32e+019
9479,5.1115,10.74,0,0.982478,-0.120442,-0.142238,1.32e+019
9480,5.1568,4.43,0,0.997015,-0.004521,-0.077072,1.32e+019
9481,5.1925,8.63,0,0.988681,0.057484,0.138583,1.32e+019
9482,5.1463,0.88,0,0.999881,-0.013603,0.007216,1.32e+019
9483,5.1457,1.99,0,0.999398,-0.007379,0.033897,1.32e+019
9484,5.1318,5.47,0,0.995450,0.021254,0.092886,1.32e+019
9485,5.1234,2.47,0,0.999069,0.019924,0.038256,1.32e+019
9486,5.1595,5.34,0,0.995656,0.086521,-0.034412,1.32e+019
9487,5.1611,6.37,0,0.993832,-0.007071,-0.110671,1.32e+019
9488,5.1009,8.51,0,0.988998,-0.143275,0.036806,1.32e+019
9489,5.1065,5.68,0,0.995087,0.011155,-0.098373,1.32e+019
9490,5.1510,5.82,0,0.994843,0.095886,-0.033056,1.32e+019
9491,5.1222,1.84,0,0.999487,-0.024220,0.020959,1.32e+019
9492,5.1240,3.35,0,0.998293,0.056956,-0.012951,1.32e+019
9493,5.1366,3.62,0,0.998009,0.012202,0.061888,1.32e+019
9494,5.1593,3.95,0,0.997630,0.064706,-0.023408,1.32e+019
9495,5.1473,2.05,0,0.999358,0.034308,-0.010295,1.32e+019
9496,5.0851,13.56,0,0.972130,0.050100,0.229029,1.32e+019
9497,5.1387,2.95,0,0.998674,0.022012,-0.046543,1.32e+019
9498,5.1259,2.72,0,0.998875,-0.013573,-0.045448,1.32e+019
9499,5.1076,1.37,0,0.999714,-0.005995,0.023173,1.32e+019
9500,5.1337,8.48,0,0.989072,0.086356,0.119496,1.32e+019
9501,5.1532,5.24,0,0.995827,-0.084098,0.035450,1.32e+019
9502,5.1371,4.34,0,0.997129,0.044495,-0.061264,1.32e+019
9503,5.1147,0.85,0,0.999889,0.012478,-0.008115,1.32e+019
9504,5.2032,1.45,0,0.999680,0.002143,-0.025194,1.32e+019
9505,5.1362,4.39,0,0.997068,-0.073789,0.020274,1.32e+019
9506,5.1206,5.03,0,0.996143,0.012436,-0.086857,1.32e+019
9507,5.1070,6.89,0,0.992775,0.013365,0.119243,1.32e+019
9508,5.1088,8.72,0,0.988450,0.021078,-0.150071,1.32e+019
9509,5.1254,4.72,0,0.996609,0.072947,-0.038074,1.32e+019
9510,5.2023,2.54,0,0.999016,-0.043756,-0.007236,1.32e+019
9511,5.1705,4.12,0,0.997420,-0.060914,0.037992,1.32e+019
9512,5.1277,4.68,0,0.996669,-0.062179,-0.052777,1.32e+019
9513,5.1184,2.02,0,0.999380,-0.034091,0.008838,1.32e+019
9514,5.1201,17.03,0,0.956156,-0.292838,0.003501,1.32e+019
9515,5.0997,3.67,0,0.997951,0.059742,-0.022911,1.32e+019
9516,5.1320,4.59,0,0.996799,-0.073071,0.032431,1.32e+019
9517,5.1505,4.56,0,0.996839,-0.045979,-0.064799,1.32e+019
9518,5.1507,2.18,0,0.999273,0.010887,0.036529,1.32e+019
9519,5.1595,4.73,0,0.996591,0.056677,-0.059946,1.32e+019
9520,5.1189,3.38,0,0.998261,0.003884,-0.058821,1.32e+019
9521,5.1442,4.88,0,0.996379,-0.083466,-0.016190,1.32e+019
9522,5.1510,2.96,0,0.998664,-0.009674,0.050758,1.32e+019
9523,5.1588,4.67,0,0.996675,-0.072741,0.036724,1.32e+019
9524,5.1596,5.79,0,0.994904,0.098884,0.019720,1.32e+019
9525,5.1164,5.62,0,0.995199,0.081778,0.053766,1.32e+019
9526,5.1393,3.48,0,0.998160,-0.045132,0.040504,1.32e+019
9527,5.1590,2.83,0,0.998782,-0.043312,-0.023633,1.32e+019
9528,5.1245,1.96,0,0.999414,-0.034126,0.002632,1.32e+019
9529,5.1106,3.89,0,0.997692,0.060859,-0.030108,1.32e+019
9530,5.0885,1.90,0,0.999452,-0.031211,-0.010999,1.32e+019
9531,5.0979,6.65,0,0.993268,-0.046384,0.106146,1.32e+019
9532,5.1425,0.45,0,0.999969,0.007433,-0.002495,1.32e+019
